"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
33858669,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","DINAS PEMUDA DAN OLAH RAGA",7,28,26,19,0,3,0,0,42.86,15.79,25,92.86,0,0
33858670,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","PERUMDA AIR MINUM KABUPATEN LAMONGAN",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858672,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","SEKRETARIAT DPRD",7,16,13,8,1,2,0,0,28.57,22.22,43.75,81.25,0,0
33858677,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","SEKRETARIAT DAERAH",7,109,103,93,5,24,0,0,342.86,24.49,6.42,94.5,0,0
33858678,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",8,22,21,17,0,16,0,0,200,94.12,36.36,95.45,0,0
33858679,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","PERUMDA ANEKA USAHA LAMONGAN JAYA",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858680,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","PERUMDA BPR BANK DAERAH LAMONGAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858681,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","PERUMDA PASAR KABUPATEN LAMONGAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858682,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","PIMPINAN TERTINGGI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858683,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","STAF AHLI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858684,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","WAKIL PIMPINAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864835,"INTERNAL","PEMERINTAH KABUPATEN LAMONGAN","LAIN - LAIN",0,80,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","TOTAL",354,1206,830,705,1,524,0,0,148.02,74.22,29.35,68.82,0,0
33843484,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",8,28,24,21,1,23,0,0,287.5,104.55,28.57,85.71,0,0
33843493,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS KEPEMUDAAN, OLAHRAGA DAN PARAWISATA",8,30,28,25,0,14,0,0,175,56,26.67,93.33,0,0
33846121,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","SATUAN POLISI PAMONG PRAJA",21,88,72,46,0,41,0,0,195.24,89.13,23.86,81.82,0,0
33847834,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BADAN PENANGGULANGAN BENCANA DAERAH",7,21,20,18,0,14,0,0,200,77.78,33.33,95.24,0,0
33847835,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS KEPENDUDUKAN DAN CATATAN SIPIL",7,27,25,19,0,10,0,0,142.86,52.63,25.93,92.59,0,0
33847848,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PENANAMAN MODAL, PTSP DAN TENAGA KERJA",7,19,17,16,0,12,0,0,171.43,75,36.84,89.47,0,0
33847851,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","SEKRETARIAT DAERAH",51,212,122,106,0,51,0,0,100,48.11,24.06,57.55,0,0
33852545,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BADAN KESATUAN BANGSA DAN POLITIK",7,16,14,14,0,7,0,0,100,50,43.75,87.5,0,0
33852546,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BADAN PENELITIAN DAN PENGEMBANGAN",7,0,0,17,0,11,0,0,157.14,64.71,Inf,NA,0,0
33852547,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BADAN PENGELOLA KEUANGAN DAERAH",8,34,34,29,0,17,0,0,212.5,58.62,23.53,100,0,0
33852550,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BADAN PERENCANAAN PEMBANGUNAN DAERAH",8,24,22,25,0,22,0,0,275,88,33.33,91.67,0,0
33852553,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","BANK PERKREDITAN RAKYAT SYARIAH",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858671,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS KOPERASI UKM, PERINDUSTERIAN DAN PERDAGANGAN",8,29,22,19,0,20,0,0,250,105.26,27.59,75.86,0,0
33858673,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS KETAHANAN PANGAN",7,20,18,11,0,13,0,0,185.71,118.18,35,90,0,0
33858674,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS KOMUNIKASI DAN INFORMATIKA",7,25,22,22,0,20,0,0,285.71,90.91,28,88,0,0
33858675,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS KESEHATAN",10,43,40,37,0,28,0,0,280,75.68,23.26,93.02,0,0
33858676,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS LINGKUNGAN HIDUP",7,31,23,20,0,16,0,0,228.57,80,22.58,74.19,0,0
33858685,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PERPUSTAKAAN DAN KEARSIPAN",8,19,18,14,0,11,0,0,137.5,78.57,42.11,94.74,0,0
33858686,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PERIKANAN",7,30,26,25,0,24,0,0,342.86,96,23.33,86.67,0,0
33858687,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PEMBERDAYAAN MASYARAKAT DAN PEKON",7,26,25,18,0,13,0,0,185.71,72.22,26.92,96.15,0,0
33858688,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","SEKRETARIAT DPRD",8,33,33,31,0,12,0,0,150,38.71,24.24,100,0,0
33858689,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","SEKRETARIS UMUM KOMISI PEMILIHAN UMUM",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858690,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","STAF AHLI",8,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858691,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PENDIDIKAN DAN KEBUDAYAAN",10,41,36,27,0,14,0,0,140,51.85,24.39,87.8,0,0
33858692,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT",15,62,52,39,0,38,0,0,253.33,97.44,24.19,83.87,0,0
33858693,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PENGENDALIAN PENDUDUK,KB,PP DAN PERLINDUNGAN ANAK",7,28,25,22,0,16,0,0,228.57,72.73,25,89.29,0,0
33858694,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PERHUBUNGAN",7,22,21,17,0,9,0,0,128.57,52.94,31.82,95.45,0,0
33858695,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS PERKEBUNAN DAN PETERNAKAN",13,56,45,35,0,32,0,0,246.15,91.43,23.21,80.36,0,0
33858696,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS SOSIAL",7,24,23,8,0,16,0,0,228.57,200,29.17,95.83,0,0
33858697,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","INSPEKTORAT DAERAH",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858698,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","DINAS TANAMAN PANGAN DAN HORTIKULTURA",7,25,23,18,0,17,0,0,242.86,94.44,28,92,0,0
33858699,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","KECAMATAN",8,0,0,6,0,3,0,0,37.5,50,Inf,NA,0,0
33858700,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","PERUSAHAAN DAERAH AIR MINUM LIMAU KUNCI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858701,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","PERUSAHAAN DAERAH AIR MINUM WAY RILAU",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858702,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","PERUSAHAAN DAERAH PESAGI MANDIRI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858703,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","PERUSAHAAN DAERAH PESAGI MANDIRI PERKASA",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858704,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","PIMPINAN TERTINGGI",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858705,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","WAKIL PIMPINAN",7,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864836,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG BARAT","LAIN - LAIN",0,193,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","TOTAL",427,2895,2638,2198,0,796,0,0,186.42,36.21,14.75,91.12,0,0
33843495,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN KEPEGAWAIAN DAN DIKLAT",8,61,56,46,0,17,0,0,212.5,36.96,13.11,91.8,0,0
33843496,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS KETAHANAN PANGAN",4,23,23,23,0,11,0,0,275,47.83,17.39,100,0,0
33843497,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",27,193,160,136,0,19,0,0,70.37,13.97,13.99,82.9,0,0
33843498,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PETERNAKAN DAN KESEHATAN HEWAN",11,78,60,60,0,8,0,0,72.73,13.33,14.1,76.92,0,0
33846123,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS KEPEMUDAAN DAN OLAHRAGA",5,22,22,19,0,3,0,0,60,15.79,22.73,100,0,0
33847842,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN PENGELOLAAN PAJAK DAN RETRIBUSI DAERAH",14,104,104,93,0,51,0,0,364.29,54.84,13.46,100,0,0
33847845,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","KECAMATAN",44,317,296,273,0,144,0,0,327.27,52.75,13.88,93.38,0,0
33847847,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN",10,70,70,62,0,5,0,0,50,8.06,14.29,100,0,0
33847853,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","SEKRETARIAT DAERAH",21,148,147,135,0,50,0,0,238.1,37.04,14.19,99.32,0,0
33847854,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN PENANGGULANGAN BENCANA DAERAH",5,35,35,27,0,9,0,0,180,33.33,14.29,100,0,0
33847855,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS KEPENDUDUKAN DAN CATATAN SIPIL",11,82,82,71,0,42,0,0,381.82,59.15,13.41,100,0,0
33852555,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN PENELITIAN DAN PENGEMBANGAN",4,0,0,17,0,11,0,0,275,64.71,Inf,NA,0,0
33852556,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PERDAGANGAN DAN INDUSTRI",11,81,70,47,0,13,0,0,118.18,27.66,13.58,86.42,0,0
33852557,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PERUMAHAN DAN PEMUKIMAN",7,50,50,43,0,25,0,0,357.14,58.14,14,100,0,0
33852558,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN KESATUAN BANGSA DAN POLITIK",5,30,30,30,0,26,0,0,520,86.67,16.67,100,0,0
33852559,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","SATUAN POLISI PAMONG PRAJA",82,588,524,340,0,56,0,0,68.29,16.47,13.95,89.12,0,0
33852560,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS KOMUNIKASI DAN INFORMASI",4,29,29,24,0,10,0,0,250,41.67,13.79,100,0,0
33852561,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS KOPERASI, USAHA KECIL DAN MENENGAH",4,21,17,13,0,6,0,0,150,46.15,19.05,80.95,0,0
33852562,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS LINGKUNGAN HIDUP",5,35,30,28,0,8,0,0,160,28.57,14.29,85.71,0,0
33852563,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PARIWISATA DAN BUDAYA",6,45,45,36,0,20,0,0,333.33,55.56,13.33,100,0,0
33852564,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",8,61,60,53,0,18,0,0,225,33.96,13.11,98.36,0,0
33852565,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","BADAN PERENCANAAN PEMBANGUNAN DAERAH",9,66,66,56,0,17,0,0,188.89,30.36,13.64,100,0,0
33852566,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS KESEHATAN",19,136,134,115,0,55,0,0,289.47,47.83,13.97,98.53,0,0
33852567,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PERHUBUNGAN",12,87,87,67,0,9,0,0,75,13.43,13.79,100,0,0
33858706,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PEMBERDAYAAN MASYARAKAT DESA",5,35,33,28,0,5,0,0,100,17.86,14.29,94.29,0,0
33858707,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PENDIDIKAN",9,65,54,41,0,24,0,0,266.67,58.54,13.85,83.08,0,0
33858708,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS TENAGA KERJA DAN TRANSMIGRASI",4,21,21,15,0,10,0,0,250,66.67,19.05,100,0,0
33858709,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","PDAM TIRTA JASA",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858711,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",4,23,23,25,0,8,0,0,200,32,17.39,100,0,0
33858712,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","SEKRETARIAT DPRD",13,96,91,83,0,49,0,0,376.92,59.04,13.54,94.79,0,0
33858713,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PENANAMAN MODAL DAN PPTSP",6,41,40,37,0,20,0,0,333.33,54.05,14.63,97.56,0,0
33858714,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PENGENDALIAN PENDUDUK DAN KB",6,44,44,38,0,8,0,0,133.33,21.05,13.64,100,0,0
33858715,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PERIKANAN",6,46,46,40,0,12,0,0,200,30,13.04,100,0,0
33858716,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN",4,28,26,23,0,5,0,0,125,21.74,14.29,92.86,0,0
33858717,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS PERPUSTAKAAN DAN KEARSIPAN",5,36,36,32,0,14,0,0,280,43.75,13.89,100,0,0
33858719,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","DINAS SOSIAL",5,27,27,22,0,8,0,0,160,36.36,18.52,100,0,0
33858720,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","INSPEKTORAT DAERAH",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858721,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","PIMPINAN TERTINGGI",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858722,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","PT LAMPUNG SELATAN MAJU",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858723,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","STAF AHLI",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858724,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","WAKIL PIMPINAN",4,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864837,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG SELATAN","LAIN - LAIN",0,71,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","TOTAL",402,2023,1658,1788,0,411,0,0,102.24,22.99,19.87,81.96,0,0
33843500,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN PENELITIAN DAN PENGEMBANGAN DAERAH",5,19,17,17,0,6,0,0,120,35.29,26.32,89.47,0,0
33843503,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS KESEHATAN",5,0,0,31,0,3,0,0,60,9.68,Inf,NA,0,0
33843512,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS KOMUNIKASI, INFORMATIKA DAN STATISTIK",18,102,57,50,0,3,0,0,16.67,6,17.65,55.88,0,0
33847849,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN PENDAPATAN DAERAH",10,57,56,57,0,15,0,0,150,26.32,17.54,98.25,0,0
33847850,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",6,28,26,39,0,11,0,0,183.33,28.21,21.43,92.86,0,0
33847859,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS BINA MARGA DAN BINA KONSTRUKSI",12,69,54,50,0,9,0,0,75,18,17.39,78.26,0,0
33847860,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS LINGKUNGAN HIDUP",5,9,9,25,0,5,0,0,100,20,55.56,100,0,0
33847861,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PEMBERDAYAAN MASYARAKAT DAN KAMPUNG",7,38,37,34,0,15,0,0,214.29,44.12,18.42,97.37,0,0
33847862,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PENDIDIKAN DAN KEBUDAYAAN",6,0,0,18,0,4,0,0,66.67,22.22,Inf,NA,0,0
33847865,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS KOPERASI, UKM DAN PERDAGANGAN",15,87,80,62,0,18,0,0,120,29.03,17.24,91.95,0,0
33847870,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH DAERAH",16,91,89,85,0,13,0,0,81.25,15.29,17.58,97.8,0,0
33847871,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS KETAHANAN PANGAN, TANAMAN PANGAN DAN HORTIKULTURA",62,369,348,331,0,47,0,0,75.81,14.2,16.8,94.31,0,0
33848687,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS SOSIAL",5,28,27,27,0,10,0,0,200,37.04,17.86,96.43,0,0
33852568,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",16,94,91,89,0,34,0,0,212.5,38.2,17.02,96.81,0,0
33852569,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN PERENCANAAN PEMBANGUNAN DAERAH",5,8,7,14,0,0,0,0,0,0,62.5,87.5,0,0
33852570,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BAGIAN PROTOKOL DAN KOMUNIKASI PIMPINAN",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33852571,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BPRS RAJASA",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33852572,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","KECAMATAN",47,280,243,218,0,52,0,0,110.64,23.85,16.79,86.79,0,0
33852574,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","SEKRETARIAT DAERAH",30,173,157,165,0,46,0,0,153.33,27.88,17.34,90.75,0,0
33858710,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN PENANGGULANGAN BENCANA DAERAH",5,0,0,7,0,3,0,0,60,42.86,Inf,NA,0,0
33858718,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","BADAN KESATUAN BANGSA DAN POLITIK",5,22,20,22,0,7,0,0,140,31.82,22.73,90.91,0,0
33858725,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",5,31,17,19,0,5,0,0,100,26.32,16.13,54.84,0,0
33858726,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",5,11,11,20,0,1,0,0,20,5,45.45,100,0,0
33858727,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PEMUDA, OLAHRAGA DAN PARIWISATA",6,27,25,23,0,10,0,0,166.67,43.48,22.22,92.59,0,0
33858728,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS SUMBER DAYA AIR",5,13,13,97,0,11,0,0,220,11.34,38.46,100,0,0
33858729,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PERUMAHAN, KAWASAN PERMUKIMAN, PERTANAHAN DAN CIPTA KARYA",11,63,55,55,0,21,0,0,190.91,38.18,17.46,87.3,0,0
33858730,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PERKEBUNAN, PETERNAKAN DAN PERIKANAN",8,47,46,45,0,13,0,0,162.5,28.89,17.02,97.87,0,0
33858731,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PERPUSTAKAAN DAN KEARSIPAN",5,18,17,22,0,3,0,0,60,13.64,27.78,94.44,0,0
33858732,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",5,26,4,16,0,3,0,0,60,18.75,19.23,15.38,0,0
33858734,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PERHUBUNGAN",9,52,48,49,0,15,0,0,166.67,30.61,17.31,92.31,0,0
33858735,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS PERINDUSTRIAN",7,38,36,34,0,11,0,0,157.14,32.35,18.42,94.74,0,0
33858736,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","INSPEKTORAT",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858737,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","PIMPINAN TERTINGGI",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858738,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","DINAS TENAGA KERJA DAN TRANSMIGRASI",5,23,22,20,0,8,0,0,160,40,21.74,95.65,0,0
33858739,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","SATUAN POLISI PAMONG PRAJA, PEMADAM KEBAKARAN DAN PENYELAMATAN",5,0,0,8,0,2,0,0,40,25,Inf,NA,0,0
33858740,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","SEKRETARIAT DPRD",16,92,46,39,0,7,0,0,43.75,17.95,17.39,50,0,0
33858741,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","STAF AHLI",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33858742,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","WAKIL PIMPINAN",5,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33864838,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TENGAH","LAIN - LAIN",0,108,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","TOTAL",416,2444,1411,1300,11,330,0,0,79.33,25.17,17.02,57.73,0,0
33843516,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS KESEHATAN",160,1001,280,261,0,36,0,0,22.5,13.79,15.98,27.97,0,0
33843517,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS KOMUNIKASI DAN INFORMATIKA",5,33,31,28,0,13,0,0,260,46.43,15.15,93.94,0,0
33843518,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS KOPERASI, USAHA KECIL DAN MENENGAH DAN TENAGA KERJA",7,42,38,37,0,6,0,0,85.71,16.22,16.67,90.48,0,0
33843519,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS PARIWISATA, KEPEMUDAAN DAN OLAHRAGA",7,41,39,38,0,6,0,0,85.71,15.79,17.07,95.12,0,0
33843520,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",5,0,0,10,0,2,0,0,40,20,Inf,NA,0,0
33843521,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",5,0,0,14,0,3,0,0,60,21.43,Inf,NA,0,0
33843522,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS PERHUBUNGAN",5,28,24,23,0,2,0,0,40,8.7,17.86,85.71,0,0
33843523,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","DINAS PERINDUSTRIAN DAN PERDAGANGAN",12,78,68,60,1,4,0,0,33.33,6.56,15.38,87.18,0,0
33843525,"INTERNAL","PEMERINTAH KABUPATEN LAMPUNG TIMUR","SEKRETARIAT DAERAH",18,115,114,101,1,30,0,0,166.67,29.41,15.65,99.13,0,0
