"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
NA,"INTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","TOTAL",268,578,572,521,0,385,0,0,143.66,73.9,46.37,98.96,0,0
NA,"INTERNAL","BADAN AMIL ZAKAT NASIONAL","TOTAL",119,157,136,132,0,74,0,0,62.18,56.06,75.8,86.62,0,0
NA,"INTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","TOTAL",285,663,642,600,0,301,0,0,105.61,50.17,42.99,96.83,0,0
NA,"INTERNAL","BADAN INTELIJEN NEGARA (BIN)","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"INTERNAL","BADAN KARANTINA INDONESIA","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"INTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","TOTAL",386,1670,898,869,21,330,0,0,85.49,37.08,23.11,53.77,0,0
NA,"INTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","TOTAL",413,2344,2331,2221,0,563,0,0,136.32,25.35,17.62,99.45,0,0
NA,"INTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","TOTAL",490,21485,20324,18240,6,5953,0,0,1214.9,32.63,2.28,94.6,0,0
NA,"INTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","TOTAL",448,4227,4072,1862,1359,675,0,0,150.67,20.96,10.6,96.33,0,0
NA,"INTERNAL","BADAN NARKOTIKA NASIONAL (BNN)","TOTAL",461,5603,2781,2319,39,548,0,0,118.87,23.24,8.23,49.63,0,0
NA,"INTERNAL","BADAN NASIONAL PENANGGULANGAN BENCANA (BNPB)","TOTAL",96,120,120,112,0,100,0,0,104.17,89.29,80,100,0,0
NA,"INTERNAL","BADAN NASIONAL PENANGGULANGAN TERORISME (BNPT)","TOTAL",280,633,595,526,0,196,0,0,70,37.26,44.23,94,0,0
NA,"INTERNAL","BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS)","TOTAL",448,4234,3508,3393,8,1093,0,0,243.97,32.14,10.58,82.85,0,0
NA,"INTERNAL","BADAN NASIONAL PENGELOLA PERBATASAN (BNPP)","TOTAL",227,417,411,378,0,245,0,0,107.93,64.81,54.44,98.56,0,0
NA,"INTERNAL","BADAN NASIONAL SERTIFIKASI PROFESI","TOTAL",62,71,64,91,0,51,0,0,82.26,56.04,87.32,90.14,0,0
NA,"INTERNAL","BADAN PANGAN NASIONAL","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"INTERNAL","BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA","TOTAL",345,1112,886,784,1,324,0,0,93.91,41.27,31.03,79.68,0,0
NA,"INTERNAL","BADAN PEMBINAAN IDEOLOGI PANCASILA REPUBLIK INDONESIA","TOTAL",178,276,228,212,1,131,0,0,73.6,61.5,64.49,82.61,0,0
NA,"INTERNAL","BADAN PEMERIKSA KEUANGAN (BPK-RI)","TOTAL",408,8412,6857,7039,2,4507,0,0,1104.66,64.01,4.85,81.51,0,0
NA,"INTERNAL","BADAN PENGAWAS OBAT DAN MAKANAN (BPOM)","TOTAL",462,5837,4550,4462,21,2237,0,0,484.2,49.9,7.92,77.95,0,0
NA,"INTERNAL","BADAN PENGAWAS PEMILIHAN UMUM","TOTAL",482,12408,9113,7406,25,1968,0,0,408.3,26.48,3.88,73.44,0,0
NA,"INTERNAL","BADAN PENGAWAS TENAGA NUKLIR (BAPETEN)","TOTAL",229,424,378,349,3,207,0,0,90.39,58.81,54.01,89.15,0,0
NA,"INTERNAL","BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN (BPKP)","TOTAL",461,5687,5032,2486,4,911,0,0,197.61,36.59,8.11,88.48,0,0
NA,"INTERNAL","BADAN PENGELOLA KEUANGAN HAJI (BPKH)","TOTAL",63,126,122,112,1,75,0,0,119.05,66.37,50,96.83,0,0
NA,"INTERNAL","BADAN PENGELOLA TABUNGAN PERUMAHAN RAKYAT","TOTAL",136,188,176,160,0,125,0,0,91.91,78.12,72.34,93.62,0,0
NA,"INTERNAL","BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS BATAM","TOTAL",370,1420,1309,1131,62,525,0,0,141.89,44.01,26.06,92.18,0,0
NA,"INTERNAL","BADAN PENYELENGGARA JAMINAN SOSIAL KESEHATAN (BPJS KESEHATAN)","TOTAL",462,5875,4344,4056,2,1965,0,0,425.32,48.42,7.86,73.94,0,0
NA,"INTERNAL","BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN (BPJS KETENAGAKERJAAN)","TOTAL",456,5071,919,3011,4,804,0,0,176.32,26.67,8.99,18.12,0,0
NA,"INTERNAL","BADAN PUSAT STATISTIK (BPS)","TOTAL",486,15640,15619,12612,115,9945,0,0,2046.3,78.14,3.11,99.87,0,0
NA,"INTERNAL","BADAN RISET DAN INOVASI NASIONAL (BRIN)","TOTAL",484,13754,13453,12598,118,5254,0,0,1085.54,41.32,3.52,97.81,0,0
NA,"INTERNAL","BADAN SIBER DAN SANDI NEGARA (BSSN)","TOTAL",345,1103,1090,1026,0,500,0,0,144.93,48.73,31.28,98.82,0,0
NA,"INTERNAL","BADAN STANDARDISASI NASIONAL (BSN)","TOTAL",276,614,455,467,0,287,0,0,103.99,61.46,44.95,74.1,0,0
NA,"INTERNAL","BANK INDONESIA (BI)","TOTAL",441,3672,2067,0,2491,2129,0,0,482.77,85.47,12.01,56.29,0,0
NA,"INTERNAL","BANK RAKYAT INDONESIA","TOTAL",444,3850,3833,3573,0,1008,0,0,227.03,28.21,11.53,99.56,0,0
NA,"INTERNAL","BANK TABUNGAN NEGARA","TOTAL",481,11915,11797,10744,356,2826,0,0,587.53,25.46,4.04,99.01,0,0
NA,"INTERNAL","DEWAN JAMINAN SOSIAL NASIONAL","TOTAL",20,20,20,20,0,19,0,0,95,95,100,100,0,0
NA,"INTERNAL","DEWAN KETAHANAN NASIONAL (WANTANAS)","TOTAL",65,75,75,63,0,54,0,0,83.08,85.71,86.67,100,0,0
NA,"INTERNAL","KEJAKSAAN REPUBLIK INDONESIA","TOTAL",1557,501,470,434,1,103,0,0,6.62,23.68,310.78,93.81,0,0
NA,"INTERNAL","KEMENTERIAN AGAMA","TOTAL",2169,11335,7683,6918,38,2555,0,0,117.8,36.73,19.14,67.78,0,0
NA,"INTERNAL","KEMENTERIAN AGRARIA DAN TATA RUANG / BPN","TOTAL",494,32584,19100,16789,63,9276,0,0,1877.73,55.04,1.52,58.62,0,0
NA,"INTERNAL","KEMENTERIAN BADAN USAHA MILIK NEGARA","TOTAL",250,498,351,297,2,121,0,0,48.4,40.47,50.2,70.48,0,0
NA,"INTERNAL","KEMENTERIAN DALAM NEGERI","TOTAL",450,4390,3047,2832,6,545,0,0,121.11,19.2,10.25,69.41,0,0
NA,"INTERNAL","KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL DAN TRANSMIGRASI","TOTAL",422,2658,2634,2452,1,1950,0,0,462.09,79.49,15.88,99.1,0,0
NA,"INTERNAL","KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","TOTAL",2286,5347,3615,3696,25,1345,0,0,58.84,36.15,42.75,67.61,0,0
NA,"INTERNAL","KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA","TOTAL",3819,58025,39795,36263,83,21827,0,0,571.54,60.05,6.58,68.58,0,0
NA,"INTERNAL","KEMENTERIAN INVESTASI/BADAN KOORDINASI PENANAMAN MODAL (BKPM)","TOTAL",277,622,603,548,8,313,0,0,113,56.29,44.53,96.95,0,0
NA,"INTERNAL","KEMENTERIAN KELAUTAN DAN PERIKANAN","TOTAL",480,11670,6867,4495,2746,3839,0,0,799.79,53.02,4.11,58.84,0,0
NA,"INTERNAL","KEMENTERIAN KESEHATAN","TOTAL",2859,72850,60646,43969,239,8677,0,0,303.5,19.63,3.92,83.25,0,0
NA,"INTERNAL","KEMENTERIAN KETENAGAKERJAAN","TOTAL",449,4182,3724,3206,1,1337,0,0,297.77,41.69,10.74,89.05,0,0
NA,"INTERNAL","KEMENTERIAN KEUANGAN","TOTAL",4160,77279,51393,6384,55453,12234,0,0,294.09,19.78,5.38,66.5,0,0
NA,"INTERNAL","KEMENTERIAN KOMUNIKASI DAN INFORMATIKA","TOTAL",460,5505,3513,3459,77,1592,0,0,346.09,45.02,8.36,63.81,0,0
NA,"INTERNAL","KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI","TOTAL",257,527,511,473,3,151,0,0,58.75,31.72,48.77,96.96,0,0
NA,"INTERNAL","KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN","TOTAL",78,93,89,134,0,76,0,0,97.44,56.72,83.87,95.7,0,0
NA,"INTERNAL","KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN","TOTAL",266,567,540,411,0,262,0,0,98.5,63.75,46.91,95.24,0,0
NA,"INTERNAL","KEMENTERIAN KOORDINATOR BIDANG POLITIK, HUKUM DAN KEAMANAN","TOTAL",180,283,276,263,0,95,0,0,52.78,36.12,63.6,97.53,0,0
NA,"INTERNAL","KEMENTERIAN KOPERASI DAN UKM","TOTAL",292,701,686,638,1,170,0,0,58.22,26.6,41.65,97.86,0,0
NA,"INTERNAL","KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN","TOTAL",4251,20185,16742,15709,198,6699,0,0,157.59,42.11,21.06,82.94,0,0
NA,"INTERNAL","KEMENTERIAN LUAR NEGERI","TOTAL",366,1361,1346,477,414,169,0,0,46.17,18.97,26.89,98.9,0,0
NA,"INTERNAL","KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF/BADAN PARIWISATA DAN EKONOMI KREATIF","TOTAL",413,2353,1881,1864,2,1102,0,0,266.83,59.06,17.55,79.94,0,0
NA,"INTERNAL","KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT","TOTAL",3347,35271,28101,23189,431,12084,0,0,361.04,51.16,9.49,79.67,0,0
NA,"INTERNAL","KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK","TOTAL",179,618,409,439,1,105,0,0,58.66,23.86,28.96,66.18,0,0
NA,"INTERNAL","KEMENTERIAN PEMUDA DAN OLAHRAGA","TOTAL",316,855,848,827,15,444,0,0,140.51,52.73,36.96,99.18,0,0
NA,"INTERNAL","KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI","TOTAL",265,563,558,420,4,288,0,0,108.68,67.92,47.07,99.11,0,0
NA,"INTERNAL","KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI","TOTAL",500,120300,67160,54238,4538,9632,0,0,1926.4,16.39,0.42,55.83,0,0
NA,"INTERNAL","KEMENTERIAN PERDAGANGAN","TOTAL",426,2841,1795,1843,6,1142,0,0,268.08,61.76,14.99,63.18,0,0
NA,"INTERNAL","KEMENTERIAN PERENCANAAN PEMBANGUNAN NASIONAL","TOTAL",364,2141,1785,841,1617,344,0,0,94.51,14,17,83.37,0,0
NA,"INTERNAL","KEMENTERIAN PERHUBUNGAN","TOTAL",3271,36550,24477,21357,1360,9169,0,0,280.31,40.36,8.95,66.97,0,0
NA,"INTERNAL","KEMENTERIAN PERINDUSTRIAN","TOTAL",473,8275,4723,4479,16,1490,0,0,315.01,33.15,5.72,57.08,0,0
NA,"INTERNAL","KEMENTERIAN PERTAHANAN","TOTAL",280,634,592,549,0,272,0,0,97.14,49.54,44.16,93.38,0,0
NA,"INTERNAL","KEMENTERIAN PERTANIAN","TOTAL",477,9554,7175,6948,11,4995,0,0,1047.17,71.78,4.99,75.1,0,0
NA,"INTERNAL","KEMENTERIAN SEKRETARIAT NEGARA","TOTAL",36,39,36,39,0,23,0,0,63.89,58.97,92.31,92.31,0,0
NA,"INTERNAL","KEMENTERIAN SOSIAL","TOTAL",465,6443,3487,2836,10,1478,0,0,317.85,51.93,7.22,54.12,0,0
NA,"INTERNAL","KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","TOTAL",9615,23903,22933,20886,15,13316,0,0,138.49,63.71,40.23,95.94,0,0
NA,"INTERNAL","KOMISI APARATUR SIPIL NEGARA","TOTAL",118,155,153,207,0,52,0,0,44.07,25.12,76.13,98.71,0,0
NA,"INTERNAL","KOMISI KEJAKSAAN REPUBLIK INDONESIA","TOTAL",55,62,32,28,1,22,0,0,40,75.86,88.71,51.61,0,0
NA,"INTERNAL","KOMISI KEPOLISIAN NASIONAL","TOTAL",30,32,32,30,0,16,0,0,53.33,53.33,93.75,100,0,0
NA,"INTERNAL","KOMISI NASIONAL HAK ASASI MANUSIA (KOMNAS HAM)","TOTAL",188,301,226,211,0,140,0,0,74.47,66.35,62.46,75.08,0,0
NA,"INTERNAL","KOMISI PEMBERANTASAN KORUPSI (KPK)","TOTAL",383,1625,1594,14,1532,812,0,0,212.01,52.52,23.57,98.09,0,0
NA,"INTERNAL","KOMISI PEMILIHAN UMUM (KPU)","TOTAL",481,11855,11059,9402,200,2230,0,0,463.62,23.22,4.06,93.29,0,0
NA,"INTERNAL","KOMISI PENGAWAS PERSAINGAN USAHA (KPPU)","TOTAL",196,323,319,262,34,107,0,0,54.59,36.15,60.68,98.76,0,0
NA,"INTERNAL","KOMISI PENYIARAN INDONESIA (KPI)","TOTAL",149,213,207,174,0,103,0,0,69.13,59.2,69.95,97.18,0,0
NA,"INTERNAL","KOMISI PERLINDUNGAN ANAK INDONESIA (KPAI)","TOTAL",40,46,46,45,0,30,0,0,75,66.67,86.96,100,0,0
NA,"INTERNAL","KOMISI YUDISIAL","TOTAL",149,213,200,196,0,139,0,0,93.29,70.92,69.95,93.9,0,0
NA,"INTERNAL","LEMBAGA ADMINISTRASI NEGARA (LAN)","TOTAL",305,779,752,695,0,384,0,0,125.9,55.25,39.15,96.53,0,0
NA,"INTERNAL","LEMBAGA KEBIJAKAN PENGADAAN BARANG/JASA PEMERINTAH (LKPP)","TOTAL",157,229,227,188,2,102,0,0,64.97,53.68,68.56,99.13,0,0
NA,"INTERNAL","LEMBAGA KETAHANAN NASIONAL (LEMHANAS)","TOTAL",282,644,486,403,5,288,0,0,102.13,70.59,43.79,75.47,0,0
NA,"INTERNAL","LEMBAGA PENJAMIN SIMPANAN (LPS)","TOTAL",184,292,223,216,0,204,0,0,110.87,94.44,63.01,76.37,0,0
NA,"INTERNAL","LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA","TOTAL",446,4068,3294,3009,5,2515,0,0,563.9,83.44,10.96,80.97,0,0
NA,"INTERNAL","LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA","TOTAL",449,4252,3705,3146,185,604,0,0,134.52,18.13,10.56,87.14,0,0
NA,"INTERNAL","LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN (LPSK)","TOTAL",104,132,121,117,1,100,0,0,96.15,84.75,78.79,91.67,0,0
NA,"INTERNAL","MAHKAMAH AGUNG","TOTAL",426,32867,18361,11846,3,3096,0,0,726.76,26.13,1.3,55.86,0,0
NA,"INTERNAL","MAHKAMAH KONSTITUSI","TOTAL",181,284,274,169,0,116,0,0,64.09,68.64,63.73,96.48,0,0
NA,"INTERNAL","OMBUDSMAN REPUBLIK INDONESIA","TOTAL",303,768,593,379,14,230,0,0,75.91,58.52,39.45,77.21,0,0
NA,"INTERNAL","OTORITAS JASA KEUANGAN (OJK)","TOTAL",422,2680,2405,2493,0,1411,0,0,334.36,56.6,15.75,89.74,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH BARAT","TOTAL",450,4352,1595,1316,25,636,0,0,141.33,47.43,10.34,36.65,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH BARAT DAYA","TOTAL",325,1220,654,762,0,293,0,0,90.15,38.45,26.64,53.61,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH BESAR","TOTAL",236,561,454,555,0,142,0,0,60.17,25.59,42.07,80.93,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH JAYA","TOTAL",330,967,929,975,3,213,0,0,64.55,21.78,34.13,96.07,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH SELATAN","TOTAL",426,2849,1773,1528,8,369,0,0,86.62,24.02,14.95,62.23,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH SINGKIL","TOTAL",379,1553,1042,891,1,186,0,0,49.08,20.85,24.4,67.1,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH TAMIANG","TOTAL",381,1582,1255,1214,4,303,0,0,79.53,24.88,24.08,79.33,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH TENGAH","TOTAL",464,6127,1575,1314,117,316,0,0,68.1,22.08,7.57,25.71,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH TENGGARA","TOTAL",395,1940,1135,934,7,485,0,0,122.78,51.54,20.36,58.51,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH TIMUR","TOTAL",429,2962,1084,948,131,261,0,0,60.84,24.19,14.48,36.6,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ACEH UTARA","TOTAL",473,8275,2431,2021,10,239,0,0,50.53,11.77,5.72,29.38,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN AGAM","TOTAL",356,1226,1106,950,0,170,0,0,47.75,17.89,29.04,90.21,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ALOR","TOTAL",366,1356,1120,1167,14,514,0,0,140.44,43.52,26.99,82.6,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ASAHAN","TOTAL",404,2067,1675,1512,12,558,0,0,138.12,36.61,19.55,81.04,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN ASMAT","TOTAL",231,430,373,411,2,73,0,0,31.6,17.68,53.72,86.74,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BADUNG","TOTAL",478,10194,2826,2249,11,845,0,0,176.78,37.39,4.69,27.72,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BALANGAN","TOTAL",349,1147,972,868,1,360,0,0,103.15,41.43,30.43,84.74,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANDUNG","TOTAL",476,9209,2443,2236,6,1017,0,0,213.66,45.36,5.17,26.53,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANDUNG BARAT","TOTAL",441,3645,2981,2710,10,1328,0,0,301.13,48.82,12.1,81.78,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGGAI","TOTAL",280,634,593,693,1,123,0,0,43.93,17.72,44.16,93.53,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGGAI KEPULAUAN","TOTAL",421,2624,2238,1871,10,165,0,0,39.19,8.77,16.04,85.29,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGGAI LAUT","TOTAL",305,779,702,569,3,184,0,0,60.33,32.17,39.15,90.12,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGKA","TOTAL",444,3882,2093,2019,3,558,0,0,125.68,27.6,11.44,53.92,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGKA BARAT","TOTAL",441,3679,794,747,0,262,0,0,59.41,35.07,11.99,21.58,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGKA SELATAN","TOTAL",391,1779,1569,1411,1,312,0,0,79.8,22.1,21.98,88.2,0,0
NA,"INTERNAL","PEMERINTAH KABUPATEN BANGKA TENGAH","TOTAL",460,5554,1728,1574,4,485,0,0,105.43,30.74,8.28,31.11,0,0
